# New planet
-6.514645262705428541e-01 7.533165403627249956e-01
-6.519206695758221759e-01 7.529153357763895826e-01
-6.523766656899872007e-01 7.525140153803868692e-01
-6.528325160876584654e-01 7.521125780683497464e-01
-6.532882222288155516e-01 7.517110227210992424e-01
-6.537437855587330260e-01 7.513093482068259332e-01
-6.541992075079182678e-01 7.509075533812705761e-01
-6.546544894920516278e-01 7.505056370879044092e-01
-6.551096329119288075e-01 7.501035981581087864e-01
-6.555646391534053485e-01 7.497014354113543666e-01
-6.560195095873434523e-01 7.492991476553794161e-01
-6.564742455695605772e-01 7.488967336863681101e-01
-6.569288484407804773e-01 7.484941922891272803e-01
-6.573833195265860185e-01 7.480915222372632734e-01
-6.578376601373743249e-01 7.476887222933578103e-01
-6.582918715683137023e-01 7.472857912091428467e-01
-6.587459550993028934e-01 7.468827277256753217e-01
-6.591999119949318864e-01 7.464795305735105746e-01
-6.596537435044448339e-01 7.460761984728750962e-01
-6.601074508617053027e-01 7.456727301338388347e-01
-6.605610352851627454e-01 7.452691242564861707e-01
-6.610144979778211916e-01 7.448653795310863357e-01
-6.614678401272100494e-01 7.444614946382629439e-01
-6.619210629053562389e-01 7.440574682491623015e-01
-6.623741674687583236e-01 7.436532990256216058e-01
-6.628271549583624189e-01 7.432489856203350342e-01
-6.632800264995400985e-01 7.428445266770202782e-01
-6.637327832020675222e-01 7.424399208305827447e-01
-6.641854261601066733e-01 7.420351667072798696e-01
-6.646379564521878169e-01 7.416302629248836542e-01
-6.650903751411942899e-01 7.412252080928429798e-01
-6.655426832743481791e-01 7.408200008124438130e-01
-6.659948818831978867e-01 7.404146396769696326e-01
-6.664469719836074724e-01 7.400091232718598588e-01
-6.668989545757472159e-01 7.396034501748673939e-01
-6.673508306440855131e-01 7.391976189562154964e-01
-6.678026011573828802e-01 7.387916281787532125e-01
-6.682542670686867359e-01 7.383854763981095859e-01
-6.687058293153279598e-01 7.379791621628470910e-01
-6.691572888189188939e-01 7.375726840146138441e-01
-6.696086464853522324e-01 7.371660404882942608e-01
-6.700599032048019099e-01 7.367592301121593801e-01
-6.705110598517247666e-01 7.363522514080150794e-01
-6.709621172848636572e-01 7.359451028913498449e-01
-6.714130763472520025e-01 7.355377830714810994e-01
-6.718639378662192296e-01 7.351302904517001968e-01
-6.723147026533975446e-01 7.347226235294164187e-01
-6.727653715047299254e-01 7.343147807962998597e-01
-6.732159452004791156e-01 7.339067607384226477e-01
-6.736664245052379485e-01 7.334985618363996096e-01
-6.741168101679404501e-01 7.330901825655270487e-01
-6.745671029218741621e-01 7.326816213959207458e-01
-6.750173034846934650e-01 7.322728767926526272e-01
-6.754674125584338995e-01 7.318639472158858794e-01
-6.759174308295274880e-01 7.314548311210093967e-01
-6.763673589688186105e-01 7.310455269587706750e-01
-6.768171976315815463e-01 7.306360331754070403e-01
-6.772669474575381265e-01 7.302263482127764327e-01
-6.777166090708768298e-01 7.298164705084865256e-01
-6.781661830802719892e-01 7.294063984960224012e-01
-6.786156700789047758e-01 7.289961306048732270e-01
-6.790650706444840701e-01 7.285856652606578221e-01
-6.795143853392683342e-01 7.281750008852484468e-01
-6.799636147100883710e-01 7.277641358968938157e-01
-6.804127592883707498e-01 7.273530687103407777e-01
-6.808618195901617876e-01 7.269417977369544426e-01
-6.813107961161517512e-01 7.265303213848375297e-01
-6.817596893517006151e-01 7.261186380589479406e-01
-6.822084997668634854e-01 7.257067461612154435e-01
-6.826572278164171337e-01 7.252946440906570258e-01
-6.831058739398866431e-01 7.248823302434910243e-01
-6.835544385615727192e-01 7.244698030132498134e-01
-6.840029220905797791e-01 7.240570607908917156e-01
-6.844513249208439287e-01 7.236441019649111350e-01
-6.848996474311616067e-01 7.232309249214478042e-01
-6.853478899852187833e-01 7.228175280443946971e-01
-6.857960529316202702e-01 7.224039097155049438e-01
-6.862441366039194746e-01 7.219900683144971909e-01
-6.866921413206482638e-01 7.215760022191600731e-01
-6.871400673853474972e-01 7.211617098054550201e-01
-6.875879150865975564e-01 7.207471894476187302e-01
-6.880356846980492103e-01 7.203324395182635342e-01
-6.884833764784544785e-01 7.199174583884772050e-01
-6.889309906716979404e-01 7.195022444279215446e-01
-6.893785275068282647e-01 7.190867960049293073e-01
-6.898259871980894076e-01 7.186711114866007888e-01
-6.902733699449524751e-01 7.182551892388986392e-01
-6.907206759321472544e-01 7.178390276267418990e-01
-6.911679053296942987e-01 7.174226250140988137e-01
-6.916150582929363466e-01 7.170059797640784272e-01
-6.920621349625704077e-01 7.165890902390215089e-01
-6.925091354646797370e-01 7.161719548005899272e-01
-6.929560599107652541e-01 7.157545718098551335e-01
-6.934029083977777397e-01 7.153369396273857594e-01
-6.938496810081491439e-01 7.149190566133341029e-01
-6.942963778098245609e-01 7.145009211275215044e-01
-6.947429988562935366e-01 7.140825315295226128e-01
-6.951895441866214886e-01 7.136638861787490962e-01
-6.956360138254809033e-01 7.132449834345317985e-01
-6.960824077831824219e-01 7.128258216562026739e-01
-6.965287260557057047e-01 7.124063992031748338e-01
-6.969749686247300735e-01 7.119867144350224830e-01
-6.974211354576648203e-01 7.115667657115595235e-01
-6.978672265076795167e-01 7.111465513929174920e-01
-6.983132417137338788e-01 7.107260698396223875e-01
-6.987591810006074100e-01 7.103053194126707215e-01
-6.992050442789284892e-01 7.098842984736049022e-01
-6.996508314452036803e-01 7.094630053845875084e-01
-7.000965423818461542e-01 7.090414385084747861e-01
-7.005421769572038881e-01 7.086195962088895905e-01
-7.009877350255879769e-01 7.081974768502935502e-01
-7.014332164272994996e-01 7.077750787980580105e-01
-7.018786209886572758e-01 7.073524004185347547e-01
-7.023239485220241773e-01 7.069294400791259481e-01
-7.027691988258334410e-01 7.065061961483529718e-01
-7.032143716846144255e-01 7.060826669959252566e-01
-7.036594668690180354e-01 7.056588509928075625e-01
-7.041044841358414796e-01 7.052347465112877023e-01
-7.045494232280525848e-01 7.048103519250425997e-01
-7.049942838748136653e-01 7.043856656092046808e-01
-7.054390657915047269e-01 7.039606859404268224e-01
-7.058837686797463373e-01 7.035354112969476326e-01
-7.063283922274218307e-01 7.031098400586555108e-01
-7.067729361086989570e-01 7.026839706071523750e-01
-7.072173999840507541e-01 7.022578013258170548e-01
-7.076617835002764201e-01 7.018313305998683527e-01
-7.081060862905207420e-01 7.014045568164271049e-01
-7.085503079742937471e-01 7.009774783645785767e-01
-7.089944481574891322e-01 7.005500936354337460e-01
-7.094385064324023604e-01 7.001224010221906990e-01
-7.098824823777480919e-01 6.996943989201955816e-01
-7.103263755586769479e-01 6.992660857270029950e-01
-7.107701855267914981e-01 6.988374598424367257e-01
-7.112139118201618038e-01 6.984085196686491415e-01
-7.116575539633400727e-01 6.979792636101815884e-01
-7.121011114673746478e-01 6.975496900740234540e-01
-7.125445838298235524e-01 6.971197974696718980e-01
-7.129879705347672569e-01 6.966895842091906932e-01
-7.134312710528203372e-01 6.962590487072697343e-01
-7.138744848411431310e-01 6.958281893812835461e-01
-7.143176113434520635e-01 6.953970046513503478e-01
-7.147606499900295285e-01 6.949654929403907833e-01
-7.152036001977332136e-01 6.945336526741866523e-01
-7.156464613700043165e-01 6.941014822814396412e-01
-7.160892328968752052e-01 6.936689801938300537e-01
-7.165319141549766346e-01 6.932361448460755415e-01
-7.169745045075436307e-01 6.928029746759901686e-01
-7.174170033044212635e-01 6.923694681245431415e-01
-7.178594098820691993e-01 6.919356236359178736e-01
-7.183017235635659192e-01 6.915014396575713818e-01
-7.187439436586117170e-01 6.910669146402935725e-01
-7.191860694635314744e-01 6.906320470382668608e-01
-7.196281002612763267e-01 6.901968353091260111e-01
-7.200700353214247729e-01 6.897612779140184225e-01
-7.205118739001830086e-01 6.893253733176641918e-01
-7.209536152403844822e-01 6.888891199884172867e-01
-7.213952585714886734e-01 6.884525163983261642e-01
-7.218368031095795390e-01 6.880155610231956098e-01
-7.222782480573625152e-01 6.875782523426482440e-01
-7.227195926041614094e-01 6.871405888401872497e-01
-7.231608359259144025e-01 6.867025690032588781e-01
-7.236019771851691651e-01 6.862641913233157309e-01
-7.240430155310775273e-01 6.858254542958805988e-01
-7.244839500993892623e-01 6.853863564206109649e-01
-7.249247800124453134e-01 6.849468962013636197e-01
-7.253655043791702450e-01 6.845070721462604979e-01
-7.258061222950639158e-01 6.840668827677548469e-01
-7.262466328421928186e-01 6.836263265826980629e-01
-7.266870350891804220e-01 6.831854021124071918e-01
-7.271273280911969561e-01 6.827441078827334309e-01
-7.275675108899488652e-01 6.823024424241311836e-01
-7.280075825136669287e-01 6.818604042717278935e-01
-7.284475419770946036e-01 6.814179919653946538e-01
-7.288873882814752569e-01 6.809752040498181502e-01
-7.293271204145387321e-01 6.805320390745728254e-01
-7.297667373504876931e-01 6.800884955941943755e-01
-7.302062380499834138e-01 6.796445721682541352e-01
-7.306456214601304566e-01 6.792002673614342401e-01
-7.310848865144614628e-01 6.787555797436042315e-01
-7.315240321329211648e-01 6.783105078898982176e-01
-7.319630572218500664e-01 6.778650503807934768e-01
-7.324019606739670119e-01 6.774192058021898388e-01
-7.328407413683524219e-01 6.769729727454907309e-01
-7.332793981704299746e-01 6.765263498076845572e-01
-7.337179299319485093e-01 6.760793355914281877e-01
-7.341563354909634853e-01 6.756319287051310019e-01
-7.345946136718176644e-01 6.751841277630405980e-01
-7.350327632851221260e-01 6.747359313853295015e-01
-7.354707831277362828e-01 6.742873381981834280e-01
-7.359086719827477863e-01 6.738383468338905447e-01
-7.363464286194524311e-01 6.733889559309327311e-01
-7.367840517933335054e-01 6.729391641340776165e-01
-7.372215402460410294e-01 6.724889700944722826e-01
-7.376588927053707723e-01 6.720383724697385208e-01
-7.380961078852430468e-01 6.715873699240696437e-01
-7.385331844856815042e-01 6.711359611283284066e-01
-7.389701211927917068e-01 6.706841447601470385e-01
-7.394069166787393677e-01 6.702319195040286059e-01
-7.398435696017292562e-01 6.697792840514497081e-01
-7.402800786059833271e-01 6.693262371009653933e-01
-7.407164423217191818e-01 6.688727773583152958e-01
-7.411526593651286410e-01 6.684189035365314391e-01
-7.415887283383565398e-01 6.679646143560482585e-01
-7.420246478294789672e-01 6.675099085448138458e-01
-7.424604164124823935e-01 6.670547848384030809e-01
-7.428960326472430209e-01 6.665992419801329838e-01
-7.433314950795054665e-01 6.661432787211791773e-01
-7.437668022408628898e-01 6.656868938206947917e-01
-7.442019526487365644e-01 6.652300860459310350e-01
-7.446369448063563379e-01 6.647728541723596507e-01
-7.450717772027410923e-01 6.643151969837973736e-01
-7.455064483126800923e-01 6.638571132725321622e-01
-7.459409565967143330e-01 6.633986018394517625e-01
-7.463753005011189989e-01 6.629396614941738264e-01
-7.468094784578858114e-01 6.624802910551783608e-01
-7.472434888847065970e-01 6.620204893499420651e-01
-7.476773301849573006e-01 6.615602552150748883e-01
-7.481110007476828860e-01 6.610995874964583630e-01
-7.485444989475825706e-01 6.606384850493863814e-01
-7.489778231449965018e-01 6.601769467387078594e-01
-7.494109716858929904e-01 6.597149714389717312e-01
-7.498439429018565194e-01 6.592525580345737213e-01
-7.502767351100773086e-01 6.587897054199058910e-01
-7.507093466133412107e-01 6.583264124995076294e-01
-7.511417757000213857e-01 6.578626781882194186e-01
-7.515740206440707505e-01 6.573985014113385983e-01
-7.520060797050157619e-01 6.569338811047773508e-01
-7.524379511279515320e-01 6.564688162152227946e-01
-7.528696331435380529e-01 6.560033057002997436e-01
-7.533011239679984206e-01 6.555373485287350199e-01
-7.537324218031176137e-01 6.550709436805247643e-01
-7.541635248362438260e-01 6.546040901471035234e-01
-7.545944312402906862e-01 6.541367869315157790e-01
-7.550251391737413664e-01 6.536690330485895872e-01
-7.554556467806544662e-01 6.532008275251129925e-01
-7.558859521906717838e-01 6.527321694000119967e-01
-7.563160535190276423e-01 6.522630577245313033e-01
-7.567459488665606582e-01 6.517934915624172820e-01
-7.571756363197270634e-01 6.513234699901029323e-01
-7.576051139506162491e-01 6.508529920968957327e-01
-7.580343798169685288e-01 6.503820569851668232e-01
-7.584634319621953447e-01 6.499106637705434064e-01
-7.588922684154013609e-01 6.494388115821027041e-01
-7.593208871914091107e-01 6.489664995625684663e-01
-7.597492862907861966e-01 6.484937268685095901e-01
-7.601774636998749335e-01 6.480204926705412927e-01
-7.606054173908246563e-01 6.475467961535279482e-01
-7.610331453216266917e-01 6.470726365167883687e-01
-7.614606454361521060e-01 6.465980129743033045e-01
-7.618879156641922279e-01 6.461229247549250543e-01
-7.623149539215022807e-01 6.456473711025889628e-01
-7.627417581098477894e-01 6.451713512765274716e-01
-7.631683261170543187e-01 6.446948645514858356e-01
-7.635946558170600973e-01 6.442179102179399486e-01
-7.640207450699723069e-01 6.437404875823161676e-01
-7.644465917221261453e-01 6.432625959672134686e-01
-7.648721936061478877e-01 6.427842347116268229e-01
-7.652975485410211665e-01 6.423054031711732392e-01
-7.657226543321566936e-01 6.418261007183190259e-01
-7.661475087714659793e-01 6.413463267426092740e-01
-7.665721096374386034e-01 6.408660806508987839e-01
-7.669964546952232620e-01 6.403853618675852122e-01
-7.674205416967130322e-01 6.399041698348433282e-01
-7.678443683806343012e-01 6.394225040128611592e-01
-7.682679324726399139e-01 6.389403638800774665e-01
-7.686912316854066507e-01 6.384577489334213318e-01
-7.691142637187367015e-01 6.379746586885524096e-01
-7.695370262596635813e-01 6.374910926801030664e-01
-7.699595169825625973e-01 6.370070504619215201e-01
-7.703817335492655349e-01 6.365225316073164219e-01
-7.708036736091804508e-01 6.360375357093027704e-01
-7.712253347994152408e-01 6.355520623808483816e-01
-7.716467147449069808e-01 6.350661112551219123e-01
-7.720678110585553755e-01 6.345796819857414395e-01
-7.724886213413614255e-01 6.340927742470243711e-01
-7.729091431825709790e-01 6.336053877342374685e-01
-7.733293741598235016e-01 6.331175221638479789e-01
-7.737493118393056202e-01 6.326291772737755448e-01
-7.741689537759103290e-01 6.321403528236440028e-01
-7.745882975134011916e-01 6.316510485950340703e-01
-7.750073405845819829e-01 6.311612643917361432e-01
-7.754260805114718824e-01 6.306710000400034266e-01
-7.758445148054858853e-01 6.301802553888047331e-01
-7.762626409676209871e-01 6.296890303100780573e-01
-7.766804564886481410e-01 6.291973246989829294e-01
-7.770979588493094337e-01 6.287051384741536575e-01
-7.775151455205216999e-01 6.282124715779512369e-01
-7.779320139635852449e-01 6.277193239767154820e-01
-7.783485616303988941e-01 6.272256956610160472e-01
-7.787647859636811498e-01 6.267315866459027829e-01
-7.791806843971964547e-01 6.262369969711557571e-01
-7.795962543559886715e-01 6.257419267015335018e-01
-7.800114932566197812e-01 6.252463759270203703e-01
-7.804263985074150201e-01 6.247503447630731177e-01
-7.808409675087141233e-01 6.242538333508652615e-01
-7.812551976531290077e-01 6.237568418575304419e-01
-7.816690863258072275e-01 6.232593704764036735e-01
-7.820826309047023139e-01 6.227614194272612647e-01
-7.824958287608498875e-01 6.222629889565581829e-01
-7.829086772586503207e-01 6.217640793376635333e-01
-7.833211737561577293e-01 6.212646908710934834e-01
-7.837333156053757355e-01 6.207648238847420785e-01
-7.841451001525587827e-01 6.202644787341091703e-01
-7.845565247385205554e-01 6.197636558025254594e-01
-7.849675866989486162e-01 6.192623555013745396e-01
-7.853782833647251493e-01 6.187605782703121671e-01
-7.857886120622548098e-01 6.182583245774817549e-01
-7.861985701137982341e-01 6.177555949197267582e-01
-7.866081548378124344e-01 6.172523898227991745e-01
-7.870173635492970776e-01 6.167487098415640467e-01
-7.874261935601478690e-01 6.162445555602004132e-01
-7.878346421795154875e-01 6.157399275923977067e-01
-7.882427067141714039e-01 6.152348265815479333e-01
-7.886503844688796949e-01 6.147292532009333010e-01
-7.890576727467750739e-01 6.142232081539088506e-01
-7.894645688497471392e-01 6.137166921740807579e-01
-7.898710700788309502e-01 6.132097060254788623e-01
-7.902771737346033776e-01 6.127022505027244215e-01
-7.906828771175855586e-01 6.121943264311920929e-01
-7.910881775286515705e-01 6.116859346671663644e-01
-7.914930722694426546e-01 6.111770760979924333e-01
-7.918975586427872138e-01 6.106677516422205354e-01
-7.923016339531270269e-01 6.101579622497445010e-01
-7.927052955069485707e-01 6.096477089019336493e-01
-7.931085406132198923e-01 6.091369926117583544e-01
-7.935113665838332553e-01 6.086258144239087287e-01
-7.939137707340531147e-01 6.081141754149064216e-01
-7.943157503829686439e-01 6.076020766932092032e-01
-7.947173028539523676e-01 6.070895193993084415e-01
-7.951184254751230140e-01 6.065765047058191417e-01
-7.955191155798134739e-01 6.060630338175618803e-01
-7.959193705070433111e-01 6.055491079716376346e-01
-7.963191876019961590e-01 6.050347284374940626e-01
-7.967185642165014459e-01 6.045198965169841232e-01
-7.971174977095200065e-01 6.040046135444157027e-01
-7.975159854476341348e-01 6.034888808865935816e-01
-7.979140248055418549e-01 6.029726999428521861e-01
-7.983116131665541904e-01 6.024560721450795686e-01
-7.987087479230966514e-01 6.019389989577328404e-01
-7.991054264772140536e-01 6.014214818778442773e-01
-7.995016462410782232e-01 6.009035224350179893e-01
-7.998974046374990321e-01 6.003851221914173752e-01
-8.002926991004383206e-01 5.998662827417434729e-01
-8.006875270755260399e-01 5.993470057132027629e-01
-8.010818860205791703e-01 5.988272927654662015e-01
-8.014757734061227490e-01 5.983071455906173730e-01
-8.018691867159130071e-01 5.977865659130915388e-01
-8.022621234474617280e-01 5.972655554896039165e-01
-8.026545811125628260e-01 5.967441161090680790e-01
-8.030465572378198136e-01 5.962222495925038057e-01
-8.034380493651741562e-01 5.956999577929346090e-01
-8.038290550524350708e-01 5.951772425952748247e-01
-8.042195718738092136e-01 5.946541059162060439e-01
-8.046095974204310330e-01 5.941305497040427763e-01
-8.049991293008930127e-01 5.936065759385875662e-01
-8.053881651417758025e-01 5.930821866309750057e-01
-8.057767025881780176e-01 5.925573838235053126e-01
-8.061647393042448151e-01 5.920321695894666947e-01
-8.065522729736961383e-01 5.915065460329469449e-01
-8.069393013003532955e-01 5.909805152886339341e-01
-8.073258220086639847e-01 5.904540795216051130e-01
-8.077118328442254303e-01 5.899272409271063555e-01
-8.080973315743059660e-01 5.894000017303192562e-01
-8.084823159883636201e-01 5.888723641861175473e-01
-8.088667838985622582e-01 5.883443305788127464e-01
-8.092507331402849502e-01 5.878159032218888136e-01
-8.096341615726438956e-01 5.872870844577254834e-01
-8.100170670789871297e-01 5.867578766573109394e-01
-8.103994475674011211e-01 5.862282822199432752e-01
-8.107813009712094843e-01 5.856983035729218523e-01
-8.111626252494675837e-01 5.851679431712268897e-01
-8.115434183874519203e-01 5.846372034971889509e-01
-8.119236783971451876e-01 5.841060870601476607e-01
-8.123034033177161106e-01 5.835745963960997651e-01
-8.126825912159931775e-01 5.830427340673368652e-01
-8.130612401869335981e-01 5.825105026620724935e-01
-8.134393483540853786e-01 5.819779047940593086e-01
-8.138169138700438454e-01 5.814449431021957437e-01
-8.141939349169009521e-01 5.809116202501228843e-01
-8.145704097066882587e-01 5.803779389258115762e-01
-8.149463364818125832e-01 5.798439018411394308e-01
-8.153217135154845474e-01 5.793095117314583931e-01
-8.156965391121393516e-01 5.787747713551529838e-01
-8.160708116078494445e-01 5.782396834931889940e-01
-8.164445293707298656e-01 5.777042509486535193e-01
-8.168176908013342619e-01 5.771684765462857802e-01
-8.171902943330431324e-01 5.766323631319989484e-01
-8.175623384324430809e-01 5.760959135723942026e-01
-8.179338215996967421e-01 5.755591307542655688e-01
-8.183047423689038258e-01 5.750220175840973225e-01
-8.186750993084521699e-01 5.744845769875533970e-01
-8.190448910213599110e-01 5.739468119089586873e-01
-8.194141161456071076e-01 5.734087253107732485e-01
-8.197827733544575946e-01 5.728703201730593886e-01
-8.201508613567705108e-01 5.723315994929416561e-01
-8.205183788973012815e-01 5.717925662840598333e-01
-8.208853247569923850e-01 5.712532235760162669e-01
-8.212516977532526852e-01 5.707135744138158717e-01
-8.216174967402263274e-01 5.701736218573013604e-01
-8.219827206090504212e-01 5.696333689805820333e-01
-8.223473682881016211e-01 5.690928188714572400e-01
-8.227114387432309384e-01 5.685519746308352884e-01
-8.230749309779873402e-01 5.680108393721469140e-01
-8.234378440338298022e-01 5.674694162207543080e-01
-8.238001769903275928e-01 5.669277083133562600e-01
-8.241619289653484559e-01 5.663857187973889706e-01
-8.245230991152354694e-01 5.658434508304234223e-01
-8.248836866349711361e-01 5.653009075795589755e-01
-8.252436907583302617e-01 5.647580922208145227e-01
-8.256031107580199535e-01 5.642150079385163108e-01
-8.259619459458077406e-01 5.636716579246836556e-01
-8.263201956726375919e-01 5.631280453784123230e-01
-8.266778593287333887e-01 5.625841735052559134e-01
-8.270349363436905188e-01 5.620400455166060238e-01
-8.273914261865543684e-01 5.614956646290708564e-01
-8.277473283658873804e-01 5.609510340638530490e-01
-8.281026424298233435e-01 5.604061570461268404e-01
-8.284573679661090262e-01 5.598610368044149022e-01
-8.288115046021341525e-01 5.593156765699649480e-01
-8.291650520049487216e-01 5.587700795761267880e-01
-8.295180098812682257e-01 5.582242490577299376e-01
-8.298703779774664335e-01 5.576781882504621146e-01
-8.302221560795562949e-01 5.571319003902487355e-01
-8.305733440131585210e-01 5.565853887126338551e-01
-8.309239416434582859e-01 5.560386564521631048e-01
-8.312739488751498262e-01 5.554917068417685178e-01
-8.316233656523693840e-01 5.549445431121554639e-01
-8.319721919586161585e-01 5.543971684911924713e-01
-8.323204278166618231e-01 5.538495862033036010e-01
-8.326680732884482738e-01 5.533017994688643748e-01
-8.330151284749739427e-01 5.527538115036005895e-01
-8.333615935161686750e-01 5.522056255179912387e-01
-8.337074685907579497e-01 5.516572447166752102e-01
-8.340527539161152193e-01 5.511086722978620900e-01
-8.343974497481039254e-01 5.505599114527474081e-01
-8.347415563809087447e-01 5.500109653649325470e-01
-8.350850741468557326e-01 5.494618372098496462e-01
-8.354280034162224755e-01 5.489125301541916135e-01
-8.357703445970378064e-01 5.483630473553475770e-01
-8.361120981348713066e-01 5.478133919608435543e-01
-8.364532645126130372e-01 5.472635671077893393e-01
-8.367938442502435015e-01 5.467135759223311631e-01
-8.371338379045937250e-01 5.461634215191107922e-01
-8.374732460690965663e-01 5.456131070007305128e-01
-8.378120693735282565e-01 5.450626354572255527e-01
-8.381503084837413908e-01 5.445120099655421653e-01
-8.384879641013887053e-01 5.439612335890238182e-01
-8.388250369636388593e-01 5.434103093769034887e-01
-8.391615278428833369e-01 5.428592403638038411e-01
-8.394974375464355765e-01 5.423080295692446207e-01
-8.398327669162219955e-01 5.417566799971575975e-01
-8.401675168284653550e-01 5.412051946354092813e-01
-8.405016881933605744e-01 5.406535764553312973e-01
-8.408352819547435519e-01 5.401018284112590884e-01
-8.411682990897526579e-01 5.395499534400781672e-01
-8.415007406084834551e-01 5.389979544607791384e-01
-8.418326075536369801e-01 5.384458343740204933e-01
-8.421639010001619186e-01 5.378935960617001744e-01
-8.424946220548898967e-01 5.373412423865353560e-01
-8.428247718561658886e-01 5.367887761916507738e-01
-8.431543515734719607e-01 5.362362003001761579e-01
-8.434833624070463554e-01 5.356835175148516592e-01
-8.438118055874972434e-01 5.351307306176426026e-01
-8.441396823754112599e-01 5.345778423693625658e-01
-8.444669940609573766e-01 5.340248555093057847e-01
-8.447937419634864442e-01 5.334717727548882182e-01
-8.451199274311264054e-01 5.329185968012977170e-01
-8.454455518403733993e-01 5.323653303211529630e-01
-8.457706165956792033e-01 5.318119759641712907e-01
-8.460951231290346763e-01 5.312585363568458341e-01
-8.464190728995505397e-01 5.307050141021317780e-01
-8.467424673930342705e-01 5.301514117791411573e-01
-8.470653081215645530e-01 5.295977319428468721e-01
-8.473875966230628443e-01 5.290439771237959166e-01
-8.477093344608623848e-01 5.284901498278312681e-01
-8.480305232232751012e-01 5.279362525358232139e-01
-8.483511645231562870e-01 5.273822877034091139e-01
-8.486712599974676197e-01 5.268282577607422690e-01
-8.489908113068381779e-01 5.262741651122497810e-01
-8.493098201351241272e-01 5.257200121363994061e-01
-8.496282881889674066e-01 5.251658011854746233e-01
-8.499462171973529712e-01 5.246115345853591405e-01
-8.502636089111654805e-01 5.240572146353296157e-01
-8.505804651027449870e-01 5.235028436078572600e-01
-8.508967875654421809e-01 5.229484237484181008e-01
-8.512125781131737456e-01 5.223939572753112381e-01
-8.515278385799768257e-01 5.218394463794864269e-01
-8.518425708195640489e-01 5.212848932243792088e-01
-8.521567767048785491e-01 5.207302999457547044e-01
-8.524704581276496551e-01 5.201756686515597305e-01
-8.527836169979484682e-01 5.196210014217826911e-01
-8.530962552437447721e-01 5.190663003083220151e-01
-8.534083748104641653e-01 5.185115673348620335e-01
-8.537199776605469692e-01 5.179568044967569618e-01
-8.540310657730073585e-01 5.174020137609227632e-01
-8.543416411429946011e-01 5.168471970657365633e-01
-8.546517057813549645e-01 5.162923563209436129e-01
-8.549612617141958415e-01 5.157374934075718009e-01
-8.552703109824509875e-01 5.151826101778533840e-01
-8.555788556414479773e-01 5.146277084551541536e-01
-8.558868977604772166e-01 5.140727900339099321e-01
-8.561944394223633958e-01 5.135178566795695065e-01
-8.565014827230387207e-01 5.129629101285451132e-01
-8.568080297711185844e-01 5.124079520881695826e-01
-8.571140826874796836e-01 5.118529842366599247e-01
-8.574196436048405756e-01 5.112980082230880186e-01
-8.577247146673444567e-01 5.107430256673572977e-01
-8.580292980301452710e-01 5.101880381601859860e-01
-8.583333958589959289e-01 5.096330472630968833e-01
-8.586370103298396339e-01 5.090780545084128139e-01
-8.589401436284043179e-01 5.085230613992585136e-01
-8.592427979497997415e-01 5.079680694095680682e-01
-8.595449754981178137e-01 5.074130799840982364e-01
-8.598466784860361312e-01 5.068580945384478786e-01
-8.601479091344245154e-01 5.063031144590822707e-01
-8.604486696719552130e-01 5.057481411033631913e-01
-8.607489623347159835e-01 5.051931757995845595e-01
-8.610487893658269609e-01 5.046382198470126257e-01
-8.613481530150605137e-01 5.040832745159319339e-01
-8.616470555384653229e-01 5.035283410476959487e-01
-8.619454991979932368e-01 5.029734206547824549e-01
-8.622434862611301210e-01 5.024185145208538428e-01
-8.625410190005304845e-01 5.018636238008219452e-01
-8.628380996936554359e-01 5.013087496209174265e-01
-8.631347306224144145e-01 5.007538930787636122e-01
-8.634309140728108067e-01 5.001990552434545378e-01
-8.637266523345913383e-01 4.996442371556369388e-01
-8.640219477008991289e-01 4.990894398275968480e-01
-8.643168024679306338e-01 4.985346642433497455e-01
-8.646112189345963595e-01 4.979799113587345949e-01
-8.649051994021855760e-01 4.974251821015117647e-01
-8.651987461740348051e-01 4.968704773714643919e-01
-8.654918615552001926e-01 4.963157980405034642e-01
-8.657845478521338789e-01 4.957611449527761227e-01
-8.660768073723641436e-01 4.952065189247775168e-01
-8.663686424241795470e-01 4.946519207454657119e-01
-8.666600553163170684e-01 4.940973511763797621e-01
-8.669510483576537974e-01 4.935428109517608353e-01
-8.672416238569032876e-01 4.929883007786761695e-01
-8.675317841223150195e-01 4.924338213371460271e-01
-8.678215314613784148e-01 4.918793732802732577e-01
-8.681108681805301819e-01 4.913249572343754701e-01
-8.683997965848662126e-01 4.907705737991199801e-01
-8.686883189778569214e-01 4.902162235476609231e-01
-8.689764376610665808e-01 4.896619070267789753e-01
-8.692641549338767648e-01 4.891076247570231850e-01
-8.695514730932131231e-01 4.885533772328552460e-01
-8.698383944332767070e-01 4.879991649227956030e-01
-8.701249212452786264e-01 4.874449882695718328e-01
-8.704110558171788137e-01 4.868908476902688576e-01
-8.706968004334281197e-01 4.863367435764811564e-01
-8.709821573747149603e-01 4.857826762944665866e-01
-8.712671289177151834e-01 4.852286461853020927e-01
-8.715517173348455993e-01 4.846746535650410803e-01
-8.718359248940217299e-01 4.841206987248722893e-01
-8.721197538584187781e-01 4.835667819312802207e-01
-8.724032064862363711e-01 4.830129034262068966e-01
-8.726862850304674124e-01 4.824590634272153400e-01
-8.729689917386697084e-01 4.819052621276538328e-01
